









Frequency of observations in the selected location(s).:
Number of taxa: 	424

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Lapland Longspur	0.0077846	0.0098701	0.0188053	0.0126286	0.0158629	0.0119357	0.0035336	0.002849	0.0031169	0.0056738	0.0057416	6.969E-4	4.148E-4	0.0	8.715E-4	6.642E-4	0.0	6.081E-4	4.075E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.605E-4	0.0	0.00123	0.0013605	0.0027285	7.092E-4	0.0034398	0.0029455	0.0	0.0	0.0174772	0.0015	0.0	0.0022901	0.0045842	
Snow Bunting	0.0327603	0.0555844	0.0381637	0.0318054	0.035533	0.0249092	0.0121712	0.0068376	0.0031169	0.0061466	0.0014354	0.0	8.295E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021277	0.0157248	0.0220913	0.0168492	0.0095163	0.0227964	0.008016	0.0251572	0.0167939	0.0209561	
Grasshopper Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023641	9.569E-4	0.0	0.0	0.0	0.0	0.0026569	0.0124134	0.0057768	0.0130399	0.0207925	0.0143345	0.0160514	0.0165899	0.0223547	0.0176796	0.008245	0.0065789	0.0028011	9.95E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.803E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chipping Sparrow	6.487E-4	5.195E-4	5.531E-4	9.355E-4	0.0	0.0	0.0	5.698E-4	0.0	0.0	9.569E-4	0.0083624	0.0348403	0.1048351	0.1708061	0.1992693	0.1991917	0.1796899	0.1597392	0.1581012	0.1802048	0.1886035	0.2138249	0.2220566	0.2022099	0.171967	0.1370614	0.1386555	0.0875622	0.0561694	0.0407993	0.0351503	0.0248933	0.0281369	0.0294372	0.0356704	0.0591837	0.0484311	0.0404255	0.0235872	0.005891	0.0	0.0	0.0037994	0.00501	0.0044924	7.634E-4	0.0	
Clay-colored Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.963E-4	0.0190531	0.0234114	0.0215974	0.0306002	0.0307167	0.0272873	0.0322581	0.0260805	0.0165746	0.0106007	0.0087719	0.0028011	0.0029851	9.208E-4	8.326E-4	5.094E-4	0.0056899	0.0	0.0025974	0.003075	0.0040816	0.0020464	0.0021277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Field Sparrow	9.731E-4	5.195E-4	5.531E-4	9.355E-4	6.345E-4	0.0015568	0.0	0.0	0.001039	4.728E-4	0.0090909	0.0167247	0.0518457	0.1034794	0.1206972	0.1328462	0.1232679	0.0957738	0.1202119	0.126324	0.1453925	0.1597111	0.1548387	0.1497765	0.1248619	0.0895171	0.0833333	0.0889356	0.0587065	0.0377532	0.0224813	0.0264901	0.0220484	0.0273764	0.0242424	0.0313653	0.0469388	0.0470668	0.0560284	0.0358722	0.005891	0.0025274	0.0	0.0022796	0.0	0.0	0.0030534	6.549E-4	
Spizella sp.	0.0	0.0	0.0	0.0	0.0	0.0	3.926E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014006	0.0	0.0	0.0	0.0	0.0	0.0	8.658E-4	0.0	6.803E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lark Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.887E-4	0.0	0.0	3.923E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0081001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Tree Sparrow	0.2380798	0.254026	0.2771018	0.2703461	0.2785533	0.2288531	0.1868865	0.2296296	0.2384416	0.220331	0.2057416	0.2310105	0.2326835	0.2110258	0.1368192	0.0567918	0.0129908	0.0018243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.803E-4	0.0047749	0.0099291	0.0850123	0.1863034	0.2005055	0.2101507	0.2218845	0.2264529	0.2668464	0.2526718	0.2200393	
Spizella sp./American Tree Sparrow	3.244E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.821E-4	7.092E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Fox Sparrow	0.0061628	0.0062338	0.0094027	0.0112254	0.0088832	0.0067462	0.0058893	0.0068376	0.0051948	0.0104019	0.0167464	0.038676	0.0734135	0.0786263	0.0440087	0.0083029	8.661E-4	6.081E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001845	0.007483	0.0306958	0.048227	0.0742015	0.0765832	0.0454928	0.037272	0.0159574	0.012024	0.0071878	0.0083969	0.0026195	
Dark-eyed Junco	0.3165748	0.3251948	0.3368363	0.3737138	0.3458122	0.4130773	0.4456223	0.2888889	0.2831169	0.2841608	0.3066986	0.3212544	0.3405226	0.2747402	0.2204793	0.0730654	0.0095266	0.0027364	0.0015	3.923E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112554	0.0541205	0.1258503	0.1944065	0.2680851	0.3818182	0.4131075	0.4187026	0.4012688	0.3753799	0.3857715	0.359389	0.3625954	0.345776	
White-crowned Sparrow	0.0074603	0.0031169	0.0027655	0.0056127	0.0082487	0.0072652	0.0019631	0.005698	0.0051948	9.456E-4	0.0028708	0.002439	0.0033181	0.0067781	0.0061002	0.0342079	0.1882217	0.2256005	0.1491443	0.0180463	6.826E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0077922	0.0510455	0.1489796	0.1869031	0.1638298	0.1213759	0.0692194	0.0210615	0.0182395	0.0144377	0.012024	0.0071878	0.0068702	0.0026195	
Harris's Sparrow	3.244E-4	5.195E-4	0.0015	4.677E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.075E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-throated Sparrow	0.0506001	0.0618182	0.074115	0.0762395	0.0653553	0.0674624	0.0471143	0.0609687	0.0524675	0.0406619	0.0416268	0.0442509	0.060141	0.0957976	0.1912854	0.3460644	0.3565242	0.2389784	0.103912	0.006277	0.0	0.0	0.0	0.0	0.0	0.0	0.0010965	0.0	0.0	0.0	8.326E-4	5.094E-4	0.0021337	0.0228137	0.1376623	0.2822878	0.3537415	0.3840382	0.3687943	0.3090909	0.2326951	0.1440607	0.1141951	0.0957447	0.0631263	0.0745732	0.0625954	0.0582842	
Vesper Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010453	0.0145168	0.0189788	0.0200436	0.0096314	0.0248268	0.0076011	0.005705	0.0070616	0.0047782	0.0144462	0.0119816	0.0119225	0.0088398	0.0035336	0.0010965	0.0014006	0.0059701	9.208E-4	0.0058285	0.0015283	7.112E-4	0.0015209	0.0025974	0.001845	6.803E-4	0.0020464	0.0015	4.914E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
LeConte's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Nelson's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.15E-4	6.803E-4	0.0143247	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Savannah Sparrow	0.0	0.001039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.785E-4	0.0062718	0.0219826	0.04338	0.0557734	0.0817004	0.0822748	0.0778352	0.1051345	0.1071008	0.1098976	0.1669342	0.1677419	0.1706408	0.1325967	0.1436985	0.1052632	0.070028	0.0318408	0.0248619	0.0233139	0.0229241	0.0078236	0.0129278	0.0103896	0.0166052	0.0176871	0.0095498	0.0106383	0.0063882	0.0	0.0	7.93E-4	0.0	0.001002	0.0	0.0	0.0	
Henslow's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.081E-4	0.007335	0.0153001	0.0116041	0.0104334	0.0073733	0.0052161	0.0044199	0.0058893	0.0010965	0.0014006	9.95E-4	9.208E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Song Sparrow	0.1060655	0.1023377	0.1050885	0.1014967	0.1154822	0.0866632	0.0624264	0.154416	0.2103896	0.3153664	0.3952153	0.5045296	0.5607632	0.5467691	0.545098	0.5931584	0.6235566	0.6102159	0.6279544	0.6339741	0.6177474	0.5930979	0.635023	0.6281669	0.5933702	0.6254417	0.5986842	0.5931373	0.5383085	0.4300184	0.3513739	0.3708609	0.3769559	0.3520913	0.3489177	0.3554736	0.3442177	0.3751705	0.3262411	0.2923833	0.2437408	0.1811289	0.1237113	0.1117021	0.1082164	0.1320755	0.1305344	0.1087099	
Lincoln's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.519E-4	8.715E-4	0.0096314	0.0502309	0.1121922	0.1173594	0.0270694	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056899	0.0190114	0.0320346	0.0535055	0.0707483	0.058663	0.0382979	0.0152334	7.364E-4	0.0	0.0	0.0	0.0	0.0	7.634E-4	0.0	
Swamp Sparrow	0.0165423	0.0212987	0.0176991	0.0233863	0.0133249	0.0197198	0.0098155	0.011396	0.0161039	0.0099291	0.0138756	0.0174216	0.0323517	0.0939901	0.1368192	0.2055795	0.205254	0.187291	0.1703341	0.1533935	0.1215017	0.0979133	0.1142857	0.109538	0.0994475	0.0977621	0.0910088	0.1106443	0.1154229	0.0856354	0.0799334	0.0988283	0.1109531	0.1057034	0.1264069	0.1586716	0.1571429	0.1971351	0.1531915	0.1233415	0.0964654	0.0463353	0.0436162	0.0265957	0.0280561	0.0368374	0.0419847	0.0137525	
Eastern Towhee	0.003568	5.195E-4	5.531E-4	0.0014032	0.001269	5.189E-4	3.926E-4	5.698E-4	5.195E-4	0.0028369	0.0095694	0.0296167	0.0402323	0.0917307	0.1267974	0.1434739	0.1325058	0.1067194	0.1116544	0.10357	0.1010239	0.1227929	0.1096774	0.0976155	0.0895028	0.0718492	0.0723684	0.0602241	0.0477612	0.0423573	0.0133222	0.0213958	0.0248933	0.01673	0.0199134	0.0246002	0.0489796	0.0634379	0.0702128	0.0461916	0.0206186	0.0075821	7.93E-4	0.0030395	0.002004	0.0	0.0022901	0.0	
new world sparrow sp.	0.0022705	0.0020779	0.0027655	0.0032741	0.0038071	0.0181629	0.0184531	0.0034188	0.0025974	0.0028369	0.0033493	0.0031359	0.0037329	0.0040669	0.0061002	0.002989	0.0043303	0.0057768	0.002445	0.0070616	0.0047782	0.0032103	0.0064516	0.0029806	0.0055249	0.0023557	0.0087719	0.0063025	0.0029851	0.0064457	0.0016653	0.0086602	0.0085349	0.0098859	0.0112554	0.0079951	0.0115646	0.0150068	0.0056738	0.0044226	0.0044183	8.425E-4	0.0023791	0.0045593	0.003006	0.0035939	0.0	0.0032744	
Yellow-breasted Chat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	5.774E-4	0.0021283	0.0146699	0.0133386	0.0054608	0.0184591	0.0046083	0.0089419	0.0022099	0.0011779	0.0010965	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-headed Blackbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0104019	0.0	0.0	0.0	0.0	0.0030501	0.0049817	0.0014434	9.121E-4	4.075E-4	0.0023539	0.0	8.026E-4	9.217E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bobolink	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.642E-4	0.0190531	0.027972	0.0268949	0.0321695	0.0300341	0.0337079	0.043318	0.0178838	0.0121547	0.0094229	0.0076754	0.004902	0.0119403	0.0027624	0.0083264	0.0112073	0.012091	0.0053232	0.0034632	0.00123	0.0	6.821E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Meadowlark	0.0	0.0	5.531E-4	0.0	6.345E-4	0.0	0.0	0.0017094	0.0088312	0.0208038	0.0229665	0.0250871	0.033596	0.0379575	0.0305011	0.0298904	0.0383949	0.0325327	0.0354523	0.0510004	0.0491468	0.0545746	0.0479263	0.0551416	0.0464088	0.03298	0.0142544	0.0154062	0.0069652	0.0027624	8.326E-4	5.094E-4	0.0014225	7.605E-4	0.0017316	0.003075	0.0054422	6.821E-4	7.092E-4	4.914E-4	7.364E-4	0.0	0.0	7.599E-4	0.0	0.0	0.0	0.0	
Western/Eastern Meadowlark	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.484E-4	0.0	9.038E-4	0.0	3.321E-4	2.887E-4	3.04E-4	4.075E-4	0.0	0.0	0.0016051	0.0	0.0	0.0	0.0	0.0	7.003E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.15E-4	0.0013605	6.821E-4	7.092E-4	0.0019656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Orchard Oriole	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036533	0.0366628	0.048343	0.0541972	0.0612005	0.0464164	0.0553772	0.0442396	0.0439642	0.0364641	0.0259128	0.0241228	0.0147059	0.0089552	0.0073665	0.0041632	5.094E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Baltimore Oriole	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.715E-4	0.0514779	0.3952079	0.6208574	0.6246944	0.503727	0.4116041	0.3876404	0.3456221	0.266766	0.2331492	0.1778563	0.1326754	0.1085434	0.1562189	0.2034991	0.2406328	0.2363729	0.0903272	0.0205323	0.0017316	0.0	0.0	0.0	7.092E-4	0.0	7.364E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
new world oriole sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.04E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.605E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-winged Blackbird	0.0275705	0.0280519	0.0287611	0.0364827	0.0412437	0.0814738	0.125638	0.3418803	0.534026	0.58487	0.6143541	0.6606272	0.676068	0.7121554	0.7350763	0.7618731	0.7595266	0.729097	0.7579462	0.7555904	0.7494881	0.7303371	0.7262673	0.7444113	0.6640884	0.6725559	0.6118421	0.5714286	0.4895522	0.388582	0.397169	0.3352012	0.2965861	0.2532319	0.2372294	0.2601476	0.2578231	0.3144611	0.2992908	0.3022113	0.2319588	0.1238416	0.0674068	0.0357143	0.0300601	0.0305481	0.0381679	0.037983	
Brown-headed Cowbird	0.0230295	0.0197403	0.0271018	0.0238541	0.0444162	0.0404774	0.03298	0.0763533	0.0857143	0.121513	0.1444976	0.1839721	0.2434674	0.347944	0.3834423	0.4407174	0.4411085	0.4408635	0.4189079	0.3923107	0.3535836	0.3410915	0.3447005	0.3226528	0.2497238	0.1990577	0.1063596	0.0938375	0.0746269	0.0635359	0.0474604	0.0473765	0.027027	0.0220532	0.0164502	0.0221402	0.0197279	0.0409277	0.0134752	0.0191646	0.0125184	0.0143218	0.0126883	0.0129179	0.0220441	0.017071	0.0145038	0.0124427	
Rusty Blackbird	0.0019462	0.0036364	5.531E-4	0.0	0.001269	0.0010379	7.852E-4	0.0108262	0.0119481	0.0217494	0.0272727	0.043554	0.05309	0.0564844	0.0488017	0.0441714	0.0138568	0.006993	0.002445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.112E-4	0.0	0.0017316	0.0184502	0.0285714	0.0497954	0.0539007	0.0604423	0.0471281	0.0126369	0.0158604	0.006079	0.0	0.0	7.634E-4	0.0013098	
Brewer's Blackbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.785E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.092E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rusty/Brewer's Blackbird	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	9.038E-4	4.357E-4	3.321E-4	5.774E-4	3.04E-4	8.15E-4	3.923E-4	0.0	8.026E-4	0.0018433	0.0	0.0	0.0	0.0	7.003E-4	0.0015	0.0	0.0	0.0	7.112E-4	0.0	0.0	0.0	6.803E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Grackle	0.0074603	0.0046753	0.0082965	0.0046773	0.0044416	0.0108978	0.0290538	0.1179487	0.2649351	0.372104	0.4004785	0.4362369	0.4554127	0.5070041	0.5063181	0.554633	0.5531178	0.5944056	0.6092095	0.6229894	0.5665529	0.5024077	0.5290323	0.4836066	0.4176796	0.4051826	0.3574561	0.3613445	0.3800995	0.320442	0.346378	0.296485	0.2382646	0.1931559	0.1636364	0.1273063	0.1163265	0.1377899	0.1021277	0.0918919	0.0478645	0.0185341	0.0111023	0.0068389	0.007014	0.0017969	0.0030534	0.0058939	
grackle sp.	0.0	0.0	5.531E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.969E-4	0.0	4.519E-4	0.0	0.0	0.0	3.04E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.094E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
blackbird sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022792	0.0046753	0.0037825	0.0047847	0.0034843	0.0020738	9.038E-4	0.0043573	0.0023248	0.0028868	0.0039526	0.0020375	0.0023539	0.0054608	0.0064205	0.0073733	0.0111773	0.0121547	0.0129564	0.0087719	0.0098039	0.0099502	0.0101289	0.0049958	0.0040754	0.0042674	0.0068441	0.0034632	0.004305	0.0040816	0.0081855	0.0078014	0.0088452	0.0044183	0.0050548	0.0047581	0.0022796	0.0	0.0	0.0	0.0	
Ovenbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.357E-4	0.0053138	0.0640878	0.1286105	0.1043195	0.0207925	0.0088737	0.0032103	0.0046083	0.0029806	0.0	0.0023557	0.0	0.0	0.0	0.0	0.009159	0.0280183	0.0526316	0.0669202	0.047619	0.0375154	0.0176871	0.0040928	0.0021277	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Worm-eating Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	2.887E-4	3.04E-4	0.0	3.923E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0141549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Louisiana Waterthrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.519E-4	0.0052288	0.0079708	0.0020208	0.0045607	0.0044825	3.923E-4	0.0	0.0	9.217E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Waterthrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.357E-4	0.0355364	0.0808314	0.0930374	0.0880196	0.0200078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0109453	0.0138122	0.0316403	0.0453388	0.071835	0.0509506	0.04329	0.0270603	0.0163265	0.0061392	0.0028369	0.0019656	0.0	8.425E-4	7.93E-4	0.0	0.0	0.0	0.0	0.0	
Louisiana/Northern Waterthrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.038E-4	0.0	0.0013285	2.887E-4	6.081E-4	0.002445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010188	7.112E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden-winged Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.321E-4	0.0066397	0.0145941	0.0138549	0.0023539	0.0	0.0	0.0	0.0	0.0	0.0011779	0.0	0.0	0.0	0.0	0.0	0.0066225	0.0014225	0.0060837	0.0025974	0.001845	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073065	0.0438799	0.062633	0.0603097	0.0584543	0.040273	0.0369181	0.0341014	0.0119225	0.0055249	0.0035336	0.0032895	0.0014006	0.0	0.0036832	0.0016653	0.0101885	0.0099573	0.0098859	0.0034632	6.15E-4	6.803E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brewster's Warbler (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0	0.0	8.026E-4	9.217E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.094E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lawrence's Warbler (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.826E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden-winged/Blue-winged Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	8.661E-4	0.0	0.0012225	0.0	0.0013652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.094E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-and-white Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.148E-4	9.038E-4	0.0017429	0.0295583	0.1732102	0.2043174	0.1678892	0.0313849	0.0	0.0	0.0	0.0	0.0	0.0023557	0.0	0.0014006	0.0	0.0119705	0.0865945	0.1533367	0.170697	0.1847909	0.1212121	0.0848708	0.0197279	0.0027285	0.0	9.828E-4	7.364E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Prothonotary Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023248	0.0112587	0.0255397	0.00978	0.0066693	0.0129693	0.0080257	0.0046083	0.0014903	0.0033149	0.0011779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tennessee Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002989	0.0236721	0.0957738	0.1858191	0.0521773	0.003413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0027624	0.0358035	0.1156393	0.1529161	0.1536122	0.0796537	0.0842558	0.0578231	0.0163711	0.006383	0.002457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Orange-crowned Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053138	0.0181871	0.0307084	0.0236349	0.0011769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014225	0.0022814	0.0155844	0.0270603	0.0544218	0.0648022	0.0333333	0.0176904	0.0022091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Nashville Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0308867	0.1610855	0.2240803	0.1434393	0.0180463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.208E-4	0.0066611	0.0886398	0.1785206	0.2068441	0.2051948	0.1857319	0.1455782	0.0859482	0.035461	0.0068796	0.0029455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
